BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,MealPlan,Parking,RoomType,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus,guests,arrival_date,total_stays
24936,1,2018,6,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.0,0,1,1,2018-6-17,3
24937,27,2018,12,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,113.0,2,1,2,2018-12-7,3
24938,5,2018,3,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,74.8,1,1,2,2018-3-6,3
24939,7,2018,8,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,174.0,1,1,2,2018-8-12,4
24940,110,2017,7,25,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,0,2,2017-7-25,3
24941,94,2018,6,3,Meal Plan 1,0,Room_Type 4,Online,0,0,0,137.4,0,0,2,2018-6-3,3
24942,31,2018,2,5,Meal Plan 1,1,Room_Type 1,Online,0,0,0,89.3,1,1,2,2018-2-5,1
24943,9,2018,11,23,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,67.0,0,1,1,2018-11-23,2
24944,0,2018,9,27,Not Selected,0,Room_Type 1,Online,0,0,0,100.37,0,1,2,2018-9-27,1
24945,418,2018,9,26,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,0,2,2018-9-26,3
24946,55,2018,4,6,Meal Plan 2,0,Room_Type 1,Online,0,0,0,0.0,0,1,1,2018-4-6,1
24947,18,2018,1,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.0,1,1,2,2018-1-2,1
24948,327,2017,9,9,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,88.0,1,1,2,2017-9-9,6
24949,28,2018,8,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,118.15,0,0,2,2018-8-29,4
24950,17,2018,4,21,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2018-4-21,2
24951,39,2018,8,13,Meal Plan 1,0,Room_Type 7,Online,0,0,0,223.76,1,1,4,2018-8-13,1
24952,102,2018,5,2,Not Selected,0,Room_Type 1,Online,0,0,0,95.03,0,0,2,2018-5-2,5
24953,141,2018,8,22,Meal Plan 1,0,Room_Type 4,Online,0,0,0,135.45,0,1,3,2018-8-22,4
24954,84,2018,11,11,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.0,0,1,1,2018-11-11,1
24955,0,2017,10,2,Meal Plan 1,0,Room_Type 5,Complementary,0,0,0,0.0,1,1,2,2017-10-2,1
24956,14,2018,8,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,1,1,2018-8-25,3
24957,15,2018,4,15,Not Selected,0,Room_Type 1,Online,0,0,0,106.33,0,0,2,2018-4-15,3
24958,51,2018,12,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,68.47,1,1,2,2018-12-8,3
24959,5,2018,9,6,Not Selected,0,Room_Type 1,Online,0,0,0,110.11,1,1,1,2018-9-6,2
24960,166,2018,11,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,110.0,0,0,1,2018-11-1,3
24961,100,2018,11,12,Not Selected,0,Room_Type 1,Online,0,0,0,79.2,1,1,2,2018-11-12,1
24962,333,2018,12,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,73.95,0,0,2,2018-12-10,5
24963,17,2018,10,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,0,1,2,2018-10-3,3
24964,76,2018,7,9,Meal Plan 1,0,Room_Type 4,Online,0,0,0,127.8,0,0,2,2018-7-9,3
24965,4,2018,5,20,Meal Plan 1,0,Room_Type 4,Corporate,0,0,0,90.0,0,0,1,2018-5-20,1
24966,70,2018,12,23,Meal Plan 1,0,Room_Type 2,Online,0,0,0,77.86,1,1,2,2018-12-23,4
24967,1,2018,9,22,Meal Plan 1,0,Room_Type 4,Online,0,0,0,210.0,1,1,1,2018-9-22,1
24968,116,2018,5,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,112.5,0,1,2,2018-5-14,3
24969,64,2018,4,23,Meal Plan 1,0,Room_Type 4,Online,0,0,0,112.48,1,1,2,2018-4-23,6
24970,0,2018,8,17,Not Selected,0,Room_Type 1,Online,0,0,0,138.0,2,1,2,2018-8-17,1
24971,0,2017,8,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,138.0,0,0,2,2017-8-12,2
24972,4,2017,9,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,132.13,0,1,2,2017-9-8,8
24973,34,2017,12,1,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,80.0,0,1,1,2017-12-1,3
24974,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-10-16,2
24975,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,87.0,0,1,1,2017-9-18,2
24976,309,2018,5,13,Meal Plan 2,0,Room_Type 1,Online,0,0,0,101.0,0,0,2,2018-5-13,3
24977,121,2018,8,18,Meal Plan 2,0,Room_Type 4,Online,0,0,0,156.0,1,1,2,2018-8-18,3
24978,186,2018,4,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,115.0,0,0,3,2018-4-22,3
24979,21,2018,10,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,169.0,1,1,3,2018-10-4,2
24980,78,2018,3,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,2,2018-3-25,3
24981,80,2018,11,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.07,1,0,2,2018-11-12,3
24982,130,2018,5,22,Not Selected,0,Room_Type 1,Online,0,0,0,89.25,1,1,2,2018-5-22,4
24983,47,2018,7,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.9,1,1,2,2018-7-1,5
24984,179,2018,10,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.9,1,0,2,2018-10-1,3
24985,270,2018,4,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,0,2,2018-4-20,4
24986,320,2018,8,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-8-18,2
24987,67,2018,3,13,Not Selected,0,Room_Type 1,Online,0,0,0,49.09,1,1,2,2018-3-13,4
24988,13,2017,10,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.0,1,1,2,2017-10-12,5
24989,44,2018,8,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.5,3,1,2,2018-8-28,5
24990,199,2018,12,23,Not Selected,0,Room_Type 1,Online,0,0,0,74.8,1,0,2,2018-12-23,4
24991,16,2018,6,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,84.0,0,1,1,2018-6-12,2
24992,0,2018,1,25,Not Selected,0,Room_Type 1,Online,0,0,0,90.0,0,1,2,2018-1-25,1
24993,102,2018,1,3,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,48.67,2,1,2,2018-1-3,3
24994,71,2018,6,14,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,1,1,2018-6-14,3
24995,18,2017,10,3,Not Selected,0,Room_Type 1,Online,0,0,0,99.75,1,1,2,2017-10-3,4
24996,273,2017,7,17,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,87.0,0,1,1,2017-7-17,2
24997,109,2017,7,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,68.0,1,0,1,2017-7-15,9
24998,1,2018,6,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,120.0,1,1,2,2018-6-2,3
24999,172,2018,5,26,Meal Plan 1,0,Room_Type 4,Online,0,0,0,123.25,0,0,2,2018-5-26,4
25000,6,2018,4,3,Not Selected,0,Room_Type 1,Offline,0,0,0,71.2,1,1,2,2018-4-3,3
25001,138,2017,8,22,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,1,2,2017-8-22,3
25002,72,2017,9,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,89.25,0,0,2,2017-9-16,2
25003,90,2018,3,25,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,1,2,2018-3-25,3
25004,9,2018,6,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,133.33,2,1,2,2018-6-21,3
25005,111,2018,4,26,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,105.4,1,1,3,2018-4-26,3
25006,106,2018,10,11,Meal Plan 1,0,Room_Type 4,Online,0,0,0,151.2,2,0,3,2018-10-11,3
25007,81,2018,3,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,65.0,0,0,2,2018-3-25,4
25008,100,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,108.0,0,0,2,2017-10-16,1
25009,276,2018,9,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,116.33,0,0,2,2018-9-22,3
25010,62,2018,12,7,Meal Plan 1,0,Room_Type 4,Online,0,0,0,102.6,2,1,2,2018-12-7,1
25011,51,2018,5,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,126.36,0,0,2,2018-5-28,2
25012,164,2017,10,2,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,1,1,2017-10-2,2
25013,65,2018,7,23,Meal Plan 1,0,Room_Type 4,Online,0,0,0,137.7,2,1,3,2018-7-23,2
25014,3,2017,7,11,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,138.5,0,1,3,2017-7-11,3
25015,14,2018,7,8,Not Selected,0,Room_Type 1,Online,0,0,0,139.0,1,1,2,2018-7-8,1
25016,63,2018,6,8,Meal Plan 1,0,Room_Type 4,Online,0,0,0,159.3,0,0,3,2018-6-8,3
25017,107,2018,12,26,Not Selected,0,Room_Type 1,Online,0,0,0,61.09,1,1,2,2018-12-26,4
25018,37,2018,10,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,112.68,1,1,2,2018-10-16,3
25019,25,2017,10,25,Not Selected,0,Room_Type 1,Online,0,0,0,114.0,1,1,2,2017-10-25,3
25020,16,2017,9,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.0,2,1,2,2017-9-9,2
25021,68,2018,3,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,73.9,0,1,1,2018-3-3,2
25022,6,2018,4,22,Meal Plan 1,0,Room_Type 4,Online,0,0,0,167.0,0,1,3,2018-4-22,2
25023,69,2018,10,16,Meal Plan 1,0,Room_Type 6,Online,0,0,0,139.57,1,1,3,2018-10-16,5
25024,2,2018,10,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,104.0,0,1,1,2018-10-26,1
25025,96,2018,11,2,Not Selected,0,Room_Type 1,Online,0,0,0,79.2,3,1,2,2018-11-2,2
25026,95,2018,2,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.0,0,1,2,2018-2-5,3
25027,57,2018,3,11,Not Selected,0,Room_Type 1,Online,0,0,0,63.75,1,1,2,2018-3-11,4
25028,101,2018,2,18,Not Selected,0,Room_Type 1,Online,0,0,0,69.5,1,1,2,2018-2-18,3
25029,320,2018,8,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-8-18,2
25030,116,2018,12,17,Not Selected,0,Room_Type 1,Online,0,0,0,79.2,2,1,1,2018-12-17,3
25031,133,2018,8,20,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,0,0,2,2018-8-20,1
25032,73,2018,4,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.9,0,0,1,2018-4-7,2
25033,157,2018,7,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.25,0,1,2,2018-7-7,4
25034,72,2018,10,24,Meal Plan 1,0,Room_Type 6,Online,0,0,0,116.27,1,1,3,2018-10-24,4
25035,111,2018,10,10,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,0,1,2018-10-10,1
25036,166,2018,11,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,0,1,2018-11-1,3
25037,181,2018,10,11,Not Selected,0,Room_Type 1,Online,0,0,0,78.48,0,0,1,2018-10-11,1
25038,113,2018,5,31,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,0,1,2018-5-31,3
25039,23,2018,1,2,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,87.0,0,1,1,2018-1-2,3
25040,12,2017,12,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,118.67,0,1,2,2017-12-30,6
25041,1,2018,7,4,Not Selected,0,Room_Type 1,Online,0,0,0,139.0,1,1,2,2018-7-4,2
25042,69,2017,9,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,81.09,0,1,2,2017-9-6,4
25043,81,2018,5,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.15,1,1,3,2018-5-16,4
25044,12,2018,2,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,93.0,1,1,2,2018-2-5,2
25045,245,2018,7,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,110.0,0,0,1,2018-7-6,6
25046,113,2018,5,31,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,0,1,2018-5-31,3
25047,174,2018,7,13,Not Selected,0,Room_Type 1,Online,0,0,0,80.75,0,0,2,2018-7-13,5
25048,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-9-18,2
25049,15,2017,9,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,124.0,2,1,2,2017-9-20,5
25050,3,2018,3,7,Meal Plan 1,0,Room_Type 1,Corporate,1,0,1,80.0,0,1,1,2018-3-7,2
25051,89,2018,7,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,114.3,0,0,2,2018-7-5,3
25052,179,2018,7,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.95,1,1,2,2018-7-17,4
25053,7,2018,10,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,160.0,2,1,3,2018-10-27,1
25054,1,2018,11,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,91.38,2,1,2,2018-11-20,4
25055,4,2018,1,26,Meal Plan 1,1,Room_Type 4,Online,0,0,0,117.0,1,1,2,2018-1-26,3
25056,111,2018,10,10,Meal Plan 1,0,Room_Type 5,Offline,0,0,0,120.0,0,0,1,2018-10-10,1
25057,29,2018,4,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.59,1,1,2,2018-4-24,2
25058,36,2018,1,14,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,1,2,2018-1-14,3
25059,67,2018,3,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,1,1,2,2018-3-10,3
25060,18,2018,6,26,Not Selected,0,Room_Type 1,Online,0,0,0,114.0,0,0,2,2018-6-26,2
25061,0,2017,9,20,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,2,2017-9-20,2
25062,107,2018,7,7,Not Selected,0,Room_Type 1,Online,0,0,0,103.5,0,0,2,2018-7-7,3
25063,166,2018,11,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,0,1,2018-11-1,3
25064,33,2017,10,17,Meal Plan 1,0,Room_Type 2,Online,0,0,0,95.0,2,1,4,2017-10-17,6
25065,37,2018,12,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,146.0,1,1,2,2018-12-30,1
25066,71,2018,6,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,105.4,1,1,3,2018-6-17,4
25067,28,2018,11,13,Meal Plan 1,0,Room_Type 4,Online,0,0,0,96.9,3,1,2,2018-11-13,6
25068,77,2018,8,3,Meal Plan 1,0,Room_Type 4,Online,0,0,0,150.3,2,1,3,2018-8-3,7
25069,37,2018,6,21,Not Selected,0,Room_Type 1,Online,0,0,0,89.1,1,1,2,2018-6-21,3
25070,44,2018,2,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-2-17,3
25071,219,2017,9,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,76.67,0,1,1,2017-9-4,3
25072,64,2018,5,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,140.4,0,0,2,2018-5-27,2
25073,145,2017,8,29,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,1,2,2017-8-29,3
25074,168,2018,4,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,0,0,2,2018-4-22,3
25075,132,2018,6,11,Meal Plan 1,1,Room_Type 1,Online,0,0,0,135.9,3,1,2,2018-6-11,2
25076,58,2018,4,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,105.0,1,1,3,2018-4-3,3
25077,115,2018,5,2,Not Selected,0,Room_Type 1,Online,0,0,0,89.25,0,0,2,2018-5-2,4
25078,35,2018,9,25,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.0,1,1,2,2018-9-25,3
25079,8,2018,11,3,Not Selected,0,Room_Type 1,Online,0,0,0,116.67,1,1,2,2018-11-3,3
25080,76,2018,10,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,120.0,0,0,1,2018-10-10,1
25081,121,2018,4,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,71.0,0,1,2,2018-4-1,3
25082,3,2017,8,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,146.0,1,1,2,2017-8-14,4
25083,2,2018,4,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,146.0,1,1,2,2018-4-27,2
25084,58,2018,1,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.5,0,1,1,2018-1-27,2
25085,18,2017,9,9,Not Selected,0,Room_Type 1,Online,0,0,0,93.0,0,0,2,2017-9-9,4
25086,2,2017,10,18,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,123.0,0,1,2,2017-10-18,3
25087,1,2018,9,11,Meal Plan 1,0,Room_Type 1,Offline,1,1,0,105.0,1,1,2,2018-9-11,2
25088,46,2018,7,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.9,1,1,2,2018-7-4,3
25089,171,2018,8,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.45,1,1,2,2018-8-11,6
25090,95,2018,9,26,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,1,1,2,2018-9-26,3
25091,27,2018,2,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,93.0,1,1,2,2018-2-18,3
25092,90,2018,4,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,63.86,1,1,2,2018-4-1,2
25093,98,2018,5,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,1,1,2,2018-5-3,4
25094,317,2018,9,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,0,2,2018-9-15,2
25095,15,2018,5,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,100.73,0,1,2,2018-5-30,4
25096,104,2018,5,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.3,1,1,2,2018-5-3,2
25097,167,2018,10,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,78.2,0,0,1,2018-10-5,2
25098,83,2018,9,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,112.8,0,1,2,2018-9-1,1
25099,9,2017,9,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,114.5,2,1,2,2017-9-7,2
25100,147,2017,10,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,89.25,0,1,2,2017-10-16,3
25101,0,2018,5,5,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,111.2,0,1,1,2018-5-5,1
25102,0,2017,8,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,106.84,2,1,2,2017-8-19,12
25103,49,2018,7,20,Meal Plan 1,0,Room_Type 6,Online,0,0,0,198.9,0,0,3,2018-7-20,2
25104,71,2018,6,14,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,1,1,2018-6-14,3
25105,86,2018,11,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,88.2,1,1,1,2018-11-30,1
25106,207,2018,12,30,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,0,1,2,2018-12-30,3
25107,315,2018,12,2,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,52.0,0,1,2,2018-12-2,2
25108,35,2018,8,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,1,1,2,2018-8-20,3
25109,11,2018,11,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,103.0,2,1,1,2018-11-29,1
25110,113,2018,5,31,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,0,1,2018-5-31,3
25111,173,2018,7,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,114.75,2,0,3,2018-7-31,4
25112,9,2018,8,14,Not Selected,0,Room_Type 1,Online,0,0,0,148.0,2,1,2,2018-8-14,3
25113,14,2017,9,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,113.14,3,1,3,2017-9-5,7
25114,230,2018,9,6,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,137.0,0,0,2,2018-9-6,5
25115,54,2018,5,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,1,2,2018-5-31,2
25116,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-10-16,2
25117,43,2018,8,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,1,1,2,2018-8-7,2
25118,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
25119,91,2018,9,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,80.0,0,0,2,2018-9-30,3
25120,81,2017,9,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.25,0,1,2,2017-9-6,7
25121,28,2018,8,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.98,0,1,2,2018-8-29,4
25122,46,2018,10,2,Meal Plan 1,0,Room_Type 4,Online,0,0,0,90.55,1,1,2,2018-10-2,4
25123,0,2018,3,3,Not Selected,0,Room_Type 1,Online,0,0,0,89.0,0,1,1,2018-3-3,1
25124,142,2018,8,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.3,0,1,2,2018-8-24,3
25125,38,2018,12,21,Meal Plan 2,0,Room_Type 1,Online,0,0,0,120.7,1,1,2,2018-12-21,5
25126,302,2018,9,16,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,2,2018-9-16,3
25127,305,2018,11,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-4,3
25128,267,2018,10,1,Meal Plan 1,0,Room_Type 4,Online,0,0,0,115.2,0,0,2,2018-10-1,2
25129,15,2018,6,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,125.0,1,1,1,2018-6-20,4
25130,177,2018,6,30,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.25,1,1,2,2018-6-30,3
25131,0,2017,11,9,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-11-9,1
25132,215,2018,8,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,92.16,1,1,2,2018-8-14,7
25133,37,2018,9,10,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,2,1,2,2018-9-10,3
25134,134,2018,5,17,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,0,0,2,2018-5-17,3
25135,189,2018,10,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,109.8,0,0,2,2018-10-28,3
25136,83,2018,3,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.38,0,0,2,2018-3-18,7
25137,6,2018,6,30,Not Selected,0,Room_Type 1,Online,0,0,0,139.0,1,0,2,2018-6-30,1
25138,418,2018,9,26,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,107.0,0,0,2,2018-9-26,3
25139,231,2018,9,11,Meal Plan 1,0,Room_Type 2,Online,0,0,0,100.3,1,0,2,2018-9-11,4
25140,103,2018,4,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,115.0,0,0,1,2018-4-19,2
25141,166,2018,8,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,103.7,1,0,2,2018-8-17,4
25142,322,2018,9,1,Meal Plan 1,0,Room_Type 1,Online,1,1,0,100.8,0,0,1,2018-9-1,3
25143,12,2018,8,17,Meal Plan 1,0,Room_Type 1,Complementary,1,1,1,0.0,0,1,1,2018-8-17,1
25144,286,2018,12,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,2,1,2,2018-12-9,2
25145,4,2018,11,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.67,3,1,2,2018-11-19,3
25146,85,2018,2,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,71.0,0,1,2,2018-2-3,5
25147,72,2018,3,8,Meal Plan 1,0,Room_Type 4,Online,0,0,0,82.45,1,0,2,2018-3-8,4
25148,2,2018,1,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,80.0,1,1,1,2018-1-30,1
25149,2,2018,9,1,Meal Plan 1,0,Room_Type 5,Corporate,0,0,0,125.0,0,1,1,2018-9-1,1
25150,17,2018,10,7,Not Selected,0,Room_Type 1,Online,0,0,0,135.0,1,1,2,2018-10-7,2
25151,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-10-16,2
25152,236,2018,9,27,Not Selected,0,Room_Type 1,Online,0,0,0,84.43,1,0,2,2018-9-27,4
25153,75,2018,3,21,Meal Plan 1,0,Room_Type 2,Online,0,0,0,78.15,0,1,2,2018-3-21,2
25154,28,2018,1,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,89.0,1,1,2,2018-1-16,1
25155,83,2018,10,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,106.38,1,1,3,2018-10-31,5
25156,56,2018,3,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,0,1,2,2018-3-9,2
25157,270,2018,4,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,0,2,2018-4-20,4
25158,150,2018,4,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,3,1,2,2018-4-22,3
25159,18,2018,7,15,Not Selected,0,Room_Type 1,Online,0,0,0,139.0,1,0,2,2018-7-15,2
25160,14,2018,6,9,Meal Plan 1,0,Room_Type 2,Online,0,0,0,116.49,2,1,3,2018-6-9,3
25161,0,2017,9,20,Meal Plan 1,0,Room_Type 1,Complementary,1,0,5,0.0,1,1,1,2017-9-20,3
25162,4,2017,11,6,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,78.2,0,1,2,2017-11-6,3
25163,386,2018,10,23,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-10-23,2
25164,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
25165,276,2018,9,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,116.33,0,0,2,2018-9-22,3
25166,11,2018,3,29,Not Selected,0,Room_Type 1,Online,0,0,0,89.0,1,1,2,2018-3-29,2
25167,259,2018,5,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-5-5,3
25168,37,2018,3,13,Meal Plan 1,1,Room_Type 1,Corporate,1,0,2,67.0,0,1,1,2018-3-13,1
25169,41,2018,4,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.3,0,1,2,2018-4-12,3
25170,13,2018,3,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,1,1,2,2018-3-20,1
